kpoint_index,state_index,eigenvalue_ev_old,eigenvalue_ev_new,delta_ev
4,24,-47.20706509233023,-47.19719250943634,0.009872582893891035
4,25,-47.20718544119924,-47.206382751058904,0.0008026901403397346
4,26,-47.205969155707145,-47.20784441901025,-0.001875263303105612
4,27,-47.206183100478796,-47.20738254112251,-0.0011994406437167981
4,28,-47.20613141088079,-47.20961696417009,-0.003485553289294785
4,29,-47.20582134704622,-47.211797509068546,-0.005976162022328424
4,30,-47.20582361911153,-47.21619495420349,-0.010371335091960532
4,31,-47.20626060924281,-47.20890134654786,-0.0026407373050503224
4,32,-47.205993642071164,-47.215988760759025,-0.009995118687861293
4,33,-47.20621024453509,-47.21492567618758,-0.008715431652490224
4,34,-47.205449707039726,-47.212083826668945,-0.00663411962921856
4,35,-47.20519489357169,-47.21532522324241,-0.010130329670722915
4,36,-47.20504705709773,-47.2166308224749,-0.011583765377167765
4,37,-47.20550186848616,-47.21668959023176,-0.011187721745599788
4,38,-47.205528136060174,-47.21632762307442,-0.010799487014246267
4,39,-47.205952988983384,-47.21934573889208,-0.013392749908696544
4,40,-47.20586527644068,-47.22024777308869,-0.01438249664800395
4,41,-47.205789969460405,-47.22319433122243,-0.017404361762025644
4,42,-47.20520216954889,-47.21811371002199,-0.012911540473098171
4,43,-47.20520565002696,-47.21859747615889,-0.013391826131929463
4,44,-47.20607222092376,-47.21740679598968,-0.011334575065923502
4,45,-47.20591081263866,-47.21880573360196,-0.012894920963297807
4,46,-47.203303864501876,-47.21794187158206,-0.01463800708018681
4,47,-47.20180095179986,-47.21928414559412,-0.017483193794262775
4,48,-47.202085033765826,-47.21630975772151,-0.014224723955685192
4,49,-47.202496118265834,-47.21885357204975,-0.016357453783918174
4,50,-47.199999735578146,-47.21420497340272,-0.0142052378245765
4,51,-47.20024946898894,-47.21641764403521,-0.016168175046267663
4,52,-47.20078766269245,-47.21648633137612,-0.01569866868366887
4,53,-47.19775386789363,-47.21188615017286,-0.014132282279227582
4,54,-3.9760552788439294,-3.9759523995517485,0.00010287929218089076
4,55,-3.459443732237879,-3.455964368746583,0.0034793634912961835
4,56,-3.4598738447537447,-3.459417659706213,0.00045618504753175415
4,57,-3.4602599172925332,-3.463888671141495,-0.0036287538489618854
4,58,-2.9473007346808235,-2.9438590155418396,0.003441719138983945
4,59,-2.9477240808702834,-2.9472991151849395,0.0004249656853438921
4,60,-2.9481221396892523,-2.951733199463668,-0.0036110597744158923
4,61,-2.4319420644437013,-2.431887970309671,5.409413403034691e-05
4,62,-2.417049787591454,-2.413593620824175,0.003456166767279001
4,63,-2.4174729669991546,-2.417098415214478,0.0003745517846764912
4,64,-2.417874119117526,-2.421499430289725,-0.0036253111721991083
4,65,-1.9251749343449849,-1.9216606154050508,0.0035143189399340358
4,66,-1.9252329018788277,-1.9212220667077733,0.004010835171054383
4,67,-1.9253052856863542,-1.921650281877147,0.0036550038092071357
4,68,-1.9255249454647603,-1.9290642880517304,-0.0035393425869700845
4,69,-1.9258231317098002,-1.9295379836300073,-0.0037148519202070407
4,70,-1.9258699960210608,-1.9292261805661295,-0.0033561845450686967
4,71,-1.4096409268630679,-1.407289497938295,0.0023514289247728026
4,72,-1.4096519498321536,-1.4083924533546297,0.0012594964775238804
4,73,-1.4096845633097068,-1.4129875572446782,-0.0033029939349713544
4,74,-1.0136030031443148,-1.0102315795037247,0.0033714236405901765
4,75,-1.013990490003766,-1.0137443648393287,0.00024612516443722754
4,76,-1.0143655823912974,-1.0178352832891542,-0.003469700897856809
4,77,-0.8354381941649571,-0.8330619316825534,0.002376262482403746
4,78,-0.8354460129556268,-0.8343540052596725,0.0010920076959543001
4,79,-0.8354755844289717,-0.4410402046829042,0.3944353797460675
4,80,-0.44348733800030005,-0.4422400518447796,0.001247286155520444
4,81,-0.44348287650158075,-0.4453666087105538,-0.0018837322089730324
4,82,-0.4435060673058696,-0.4231239345069513,0.020382132798918318
4,83,-0.4262547757124303,-0.4228587714795692,0.0033960042328611273
4,84,-0.42622747123559523,-0.4242952216475359,0.0019322495880593205
4,85,-0.4264977656363841,-0.42912379356906954,-0.0026260279326854596
4,86,-0.4265553537198594,-0.43058322418899103,-0.004027870469131611
4,87,-0.4268606216687274,-0.430332023178702,-0.003471401509974603
4,88,-0.42691785215821665,-0.16899161804213472,0.25792623411608195
4,89,-0.16839842066281666,0.08134109654971751,0.24973951721253418
4,90,-0.16861914637651076,0.07772962988244142,0.24634877625895218
4,91,-0.14085931409954913,0.0734399051260437,0.21429921922559284
4,92,0.07782674478375218,0.4953066185450774,0.4174798737613252
4,93,0.07753099215479614,0.5084892917967179,0.4309582996419217
4,94,0.07706082110977769,0.6170786462280351,0.5400178251182575
4,95,0.4995946850417576,0.6280023360752787,0.1284076510335211
4,96,0.4994067068805306,1.137143225635609,0.6377365187550785
4,97,0.4993210348631199,1.1152607436538382,0.6159397087907184
4,98,0.6217605968922394,1.3427309789214223,0.720970382029183
4,99,1.148292328229407,1.4365043111894256,0.2882119829600185
4,100,1.2556036019051493,1.5300917722795941,0.27448817037444484
5,0,-47.22037171585936,-47.18461883874414,0.03575287711521469
5,1,-47.21612486059773,-47.18748518409283,0.028639676504901956
5,2,-47.21698400745801,-47.18619704262234,0.030786964835670005
5,3,-47.217381133826564,-47.180279660794646,0.037101473031917465
5,4,-47.213357323370545,-47.18923164448229,0.024125678888253788
5,5,-47.21434602028097,-47.19223188693926,0.02211413334170942
5,6,-47.214711660301425,-47.19292661685079,0.02178504345063459
5,7,-47.21199816199504,-47.192781910321365,0.0192162516736758
5,8,-47.210206459218725,-47.20217953832741,0.008026920891317957
5,9,-47.21113739892073,-47.21369396280168,-0.002556563880951046
5,10,-47.21151557935289,-47.20077449578483,0.010741083568063914
5,11,-47.20878953475468,-47.21004101568532,-0.0012514809306409802
5,12,-47.20935483121086,-47.20965255871504,-0.0002977275041828875
5,13,-47.210445888431025,-47.2018457338038,0.008600154627224299
5,14,-47.20980092032876,-47.203396813058156,0.0064041072706046975
5,15,-47.209699448089,-47.201954311238005,0.007745136850992651
5,16,-47.210360465485664,-47.20248447696323,0.007875988522435762
5,17,-47.208030762504656,-47.21009141905661,-0.0020606565519543096
5,18,-47.20899144904974,-47.20108151305273,0.007909935997012951
5,19,-47.209138709203685,-47.20554206851171,0.0035966406919740734
5,20,-47.20701821257468,-47.20264923807098,0.004368974503698553
5,21,-47.20797417427644,-47.20792876386553,4.5410410905333265e-05
5,22,-47.20839049645182,-47.20858977138827,-0.00019927493644900096
5,23,-47.206571795035224,-47.20723234097339,-0.000660545938167445
5,24,-47.20737521676783,-47.19938168167651,0.007993535091316062
5,25,-47.20758256294457,-47.20863170455081,-0.0010491416062379244
5,26,-47.205663669276184,-47.204477950129906,0.0011857191462780747
5,27,-47.20580955476722,-47.20843745748969,-0.0026279027224660467
5,28,-47.20623570475626,-47.214503340781555,-0.008267636025294678
5,29,-47.20539823561009,-47.208221177109785,-0.002822941499694309
5,30,-47.20604592330566,-47.21208118315134,-0.006035259845681651
5,31,-47.206542723820924,-47.210456689005206,-0.003913965184281665
5,32,-47.20593001964898,-47.21315141058405,-0.007221390935065131
5,33,-47.20657085699343,-47.21137637552414,-0.004805518530709207
5,34,-47.20480206007906,-47.22128345138076,-0.016481391301702786
5,35,-47.204916080141814,-47.21748077960133,-0.012564699459517215
5,36,-47.20536048360793,-47.213516680161476,-0.008156196553542827
5,37,-47.20542385171277,-47.220145872151235,-0.01472202043846238
5,38,-47.20583050250515,-47.21780035186217,-0.011969849357015505
5,39,-47.20598634133678,-47.21717776941224,-0.011191428075456145
5,40,-47.20575731929438,-47.21836125453853,-0.012603935244150932
5,41,-47.20532924191143,-47.21915410767838,-0.013824865766949301
5,42,-47.205510570672516,-47.2182753471679,-0.012764776495387764
5,43,-47.20538868171905,-47.21801575890813,-0.012627077189080183
5,44,-47.206132850060804,-47.21672696528112,-0.010594115220314393
5,45,-47.20598970697572,-47.21824053107839,-0.012250824102672198
5,46,-47.20327302611213,-47.22003719785021,-0.016764171738081757
5,47,-47.20140599342804,-47.21770350497113,-0.016297511543086785
5,48,-47.20225768373473,-47.220418457261346,-0.018160773526616936
5,49,-47.20258546779056,-47.21984529805578,-0.0172598302652176
5,50,-47.19966864165365,-47.21514495790774,-0.015476316254087408
5,51,-47.20040906119483,-47.21572906242566,-0.015320001230826108
5,52,-47.20093688471005,-47.214903551147394,-0.013966666437340791
5,53,-47.197717135630555,-47.21198723699489,-0.014270101364331822
5,54,-3.9760457604791717,-3.9759477868864255,9.797359274621442e-05
5,55,-3.4590793556802932,-3.449805362871005,0.009273992809288423
5,56,-3.460058178953288,-3.465958112832548,-0.005899933879260022
5,57,-3.460419811144963,-3.4635468196839416,-0.003127008538978515
5,58,-2.946946099205028,-2.9375609196547416,0.009385179550286171
5,59,-2.947900931937873,-2.953896902377199,-0.005995970439326204
5,60,-2.9482934581108777,-2.9514291386433293,-0.0031356805324516124
5,61,-2.4319456720996326,-2.4318276933340592,0.00011797876557340103
5,62,-2.4166907536538895,-2.407203631768018,0.009487121885871641
5,63,-2.417662388219425,-2.423716057774829,-0.006053669555404095
5,64,-2.4180318320014194,-2.4212124690282995,-0.0031806370268800954
5,65,-1.9246605050999523,-1.9211706617636968,0.0034898433362555714
5,66,-1.925278668555372,-1.9140792689489918,0.011199399606380167
5,67,-1.9252815794412033,-1.9204730721576209,0.004808507283582397
5,68,-1.925417906788475,-1.929381312008938,-0.003963405220463123
5,69,-1.9259447350917347,-1.9365450315010355,-0.010600296409300825
5,70,-1.9263222255645966,-1.9308150465827523,-0.004492821018155624
5,71,-1.4095511982369473,-1.4109082653443563,-0.0013570671074090157
5,72,-1.4096288402797796,-1.4120858597514265,-0.002457019471646893
5,73,-1.40978759833405,-1.405728978097688,0.004058620236361943
5,74,-1.0132857570341527,-1.0036953590113278,0.009590398022824909
5,75,-1.0141681137468723,-1.0199349861844553,-0.005766872437583004
5,76,-1.0145199053434113,-1.0177108171871672,-0.0031909118437558615
5,77,-0.8353522279007668,-0.8365955780963035,-0.0012433501955366744
5,78,-0.8354294944259709,-0.8378054482611118,-0.002375953835140887
5,79,-0.835559550761918,-0.8316861736289302,0.003873377132987854
5,80,-0.4434423886162204,-0.44381242547311817,-0.000370036856897793
5,81,-0.4435372329546779,-0.44573440840959816,-0.0021971754549202638
5,82,-0.443506219363798,-0.4406818022747514,0.002824417089046627
5,83,-0.4257812739873619,-0.42062851251554184,0.005152761471820033
5,84,-0.4263159333341652,-0.41708610354093945,0.00922982979322573
5,85,-0.42646816540531146,-0.42170839621840756,0.004759769186903906
5,86,-0.42644533815337704,-0.4310108243180085,-0.004565486164631483
5,87,-0.42699469445665744,-0.4349550768532619,-0.00796038239660446
5,88,-0.4273173652979771,-0.4334629137177521,-0.006145548419774993
5,89,-0.16833899146471926,-0.16552336270719073,0.0028156287575285266
5,90,-0.16853567519338553,-0.16613447710036688,0.0024011980930186416
5,91,-0.16885861294082272,-0.17389422187835507,-0.005035608937532354
5,92,0.07820211492726933,0.08788435997775289,0.009682245050483554
5,93,0.07727803623364642,0.07113088896594637,-0.006147147267700048
5,94,0.07689876701353035,0.07360948910695443,-0.0032892779065759187
5,95,0.49955929668310495,0.5019491336593889,0.002389836976283921
5,96,0.49947169499178434,0.49684961524408927,-0.002622079747695072
5,97,0.5184044146191575,0.6227630584984603,0.10435864387930271
5,98,0.6217508127063098,0.681755052175119,0.06000423946880917
5,99,1.1503615507944611,1.1519467370903076,0.0015851862958464746
5,100,1.2610807858101662,1.1580011888900987,-0.10307959692006752
6,0,-47.2203629598312,-47.18654059158526,0.03382236824593576
6,1,-47.21682038627033,-47.184257933619726,0.03256245265060187
6,2,-47.21650489916049,-47.18676094274583,0.029743956414662875
6,3,-47.21710226956527,-47.18207863790949,0.03502363165577549
6,4,-47.21410378414479,-47.18830989783502,0.02579388630977064
6,5,-47.21379015125472,-47.19522893096282,0.018561220291900327
6,6,-47.21447066512391,-47.194332056909,0.0201386082149142
6,7,-47.212023520278805,-47.19203763046028,0.019985889818528335
6,8,-47.21091707618273,-47.19958720346858,0.011329872714149758
6,9,-47.210768849945666,-47.21248429288766,-0.0017154429419932171
6,10,-47.21120353257834,-47.20009298980511,0.011110542773231202
6,11,-47.20981206087083,-47.20995067941695,-0.00013861854611718627
6,12,-47.209173249519935,-47.20247219411817,0.006701055401762801
6,13,-47.20918681140355,-47.20751586408361,0.0016709473199369995
6,14,-47.210216897875476,-47.201560542824176,0.00865635505130058
6,15,-47.20954923543326,-47.202730807585,0.006818427848259034
6,16,-47.21020570286191,-47.205081485666625,0.0051242171952878834
6,17,-47.20870178616696,-47.20990270480692,-0.001200918639959525
6,18,-47.20846211713445,-47.20162700049321,0.006835116641241257
6,19,-47.20893264721688,-47.20755468597598,0.0013779612409052788
6,20,-47.20790747644923,-47.201761324611006,0.006146151838223091
6,21,-47.20755364166556,-47.209087540092014,-0.0015338984264516853
6,22,-47.20827327234222,-47.20662436997255,0.0016489023696664162
6,23,-47.20691428538598,-47.20879839941559,-0.0018841140296146364
6,24,-47.20687175228665,-47.1997476506135,0.007124101673149141
6,25,-47.20723590634337,-47.20905167577011,-0.0018157694267415536
6,26,-47.2061040456332,-47.20706996283748,-0.0009659172042830733
6,27,-47.206447674017454,-47.20471968147501,0.0017279925424418252
6,28,-47.20598716182239,-47.213045099327424,-0.007057937505031475
6,29,-47.20606286067248,-47.208485735970086,-0.002422875297604321
6,30,-47.20558489119814,-47.214262722150856,-0.00867783095271335
6,31,-47.20640871186808,-47.207841716916604,-0.0014330050485256152
6,32,-47.20562226897844,-47.21132028121823,-0.005698012239790273
6,33,-47.206359958449944,-47.21359250409089,-0.007232545640945887
6,34,-47.20550463944448,-47.21722772277087,-0.011723083326394601
6,35,-47.20507511918485,-47.218484452231785,-0.013409333046936922
6,36,-47.20519596052633,-47.21438886783399,-0.009192907307657094
6,37,-47.20533539299957,-47.218601933391845,-0.01326654039227293
6,38,-47.205234161863316,-47.21753991744311,-0.01230575557979563
6,39,-47.20572483602123,-47.219024362669266,-0.013299526648033577
6,40,-47.20592266828128,-47.219746198192574,-0.013823529911292098
6,41,-47.20585122274827,-47.22295713713352,-0.017105914385247445
6,42,-47.20547667809202,-47.217931950297576,-0.012455272205556867
6,43,-47.205866364239796,-47.21852642137132,-0.012660057131526514
6,44,-47.205404368929756,-47.21868293514083,-0.013278566211077703
6,45,-47.20594996786725,-47.21878273586595,-0.012832767998702366
6,46,-47.20328251239758,-47.21697517837652,-0.013692665978943808
6,47,-47.20209611826415,-47.21869648908906,-0.016600370824910726
6,48,-47.20170914381428,-47.21638900021274,-0.014679856398466029
6,49,-47.20248353143042,-47.220007441051024,-0.017523909620607014
6,50,-47.200358631344685,-47.21403514272581,-0.01367651138112791
6,51,-47.19989709468664,-47.21575160489205,-0.015854510205407735
6,52,-47.20079913201474,-47.21635175642513,-0.015552624410389626
6,53,-47.19772691136269,-47.21194098462152,-0.014214073258827398
6,54,-3.9760455693342043,-3.9759378717717118,0.00010769756249251472
6,55,-3.4594247001491034,-3.454147895347652,0.00527680480145154
6,56,-3.459766942185942,-3.460729034332655,-0.0009620921467132781
6,57,-3.460366303115893,-3.4643835645061603,-0.004017261390267368
6,58,-2.947273261938869,-2.942081616897902,0.005191645040966808
6,59,-2.94765468778504,-2.948510849369334,-0.000856161584294135
6,60,-2.9482118057948674,-2.9522752640870573,-0.004063458292189903
6,61,-2.4319441131129516,-2.4318543383837192,8.97747292323281e-05
6,62,-2.4170275323692048,-2.4118057623513587,0.005221770017846072
6,63,-2.4173898798091744,-2.4183017737967956,-0.0009118939876211485
6,64,-2.417965978420371,-2.4220441885595414,-0.004078210139170313
6,65,-1.9249033401844025,-1.9204211818022185,0.0044821583821839095
6,66,-1.9254366638554952,-1.9242720060115508,0.0011646578439443722
6,67,-1.9251848163350558,-1.9216444161681738,0.003540400166881952
6,68,-1.925802298992428,-1.9298660110520056,-0.004063712059577673
6,69,-1.9255304900005985,-1.9264592149968094,-0.0009287249962108834
6,70,-1.9260535152658664,-1.9297853644122942,-0.003731849146427768
6,71,-1.4094086427109833,-1.409576482276982,-0.00016783956599875083
6,72,-1.409962597547535,-1.4095079489017042,0.0004546486458307797
6,73,-1.4096007469102934,-1.4096626984070952,-6.195149680188194e-05
6,74,-1.0135490071797768,-1.0087529935401525,0.004796013639624341
6,75,-1.0140328440318291,-1.0144056847246539,-0.0003728406928247274
6,76,-1.014383534125102,-1.0185007466251175,-0.00411721250001551
6,77,-0.8351958305205329,-0.8353434048737353,-0.00014757435320233991
6,78,-0.8357519937830312,-0.8353549008358062,0.00039709294722500843
6,79,-0.8353968767141381,-0.8354553815167748,-5.850480263669411e-05
6,80,-0.44326605941684405,-0.44283000714466964,0.0004360522721744142
6,81,-0.4433945539837595,-0.4424632917167532,0.0009312622670062942
6,82,-0.4259969360581856,-0.4433563928629474,-0.017359456804761808
6,83,-0.42654523956957985,-0.42133919906108175,0.0052060405084981
6,84,-0.4264673060798237,-0.42236273334324503,0.00410457273657866
6,85,-0.4268079393899379,-0.42728493640895765,-0.00047699701901976477
6,86,-0.4266089579353841,-0.4267749811224333,-0.00016602318704916907
6,87,-0.42698962813479063,-0.4314840447941371,-0.004494416659346467
6,88,-0.17008950250761684,-0.16621283019311678,0.0038766723145000626
6,89,-0.16871444783842282,-0.16875184036539337,-3.7392526970547735e-05
6,90,0.07768607201595656,-0.17109635561941022,-0.2487824276353668
6,91,0.07752588476415284,0.08296411649014802,0.005438231725995182
6,92,0.07699700330981023,0.07694632432664497,-5.0678983165255986e-05
6,93,0.4817057508899562,0.07283087348847442,-0.40887487740148176
6,94,0.49939940988870424,0.5019466651341361,0.0025472552454318675
6,95,-0.3323058448339357,0.49944121300521305,0.8317470578391488
6,96,0.6100418849316557,0.497054872007715,-0.1129870129239407
6,97,1.1639843818662832,1.1611620141982448,-0.002822367668038339
6,98,1.268028470409995,1.189777709663918,-0.07825076074607695
6,99,1.2768097368734037,-0.29553984638853914,-1.5723495832619427
6,100,1.1374363123528743,1.2661970686821282,0.12876075632925388
7,0,-47.220339921242726,-47.18620653211791,0.034133389124818336
7,1,-47.21658650729373,-47.184694417985504,0.03189208930822218
7,2,-47.21645872800821,-47.186756652292,0.02970207571621586
7,3,-47.2173762211169,-47.181917935720406,0.035458285396494205
7,4,-47.213885396580714,-47.18928128261118,0.024604113969537877
7,5,-47.21376699615445,-47.19249143865986,0.021275557494590203
7,6,-47.21471470851003,-47.194072376698685,0.020642331811345116
7,7,-47.21195048384952,-47.193695483906325,0.01825499994319557
7,8,-47.21071497575716,-47.20012095457205,0.010594021185113434
7,9,-47.21065324787006,-47.20970890772661,0.0009443401434552356
7,10,-47.21152081637792,-47.202124300826405,0.009396515551514995
7,11,-47.20917313888035,-47.212315061753515,-0.003141922873162173
7,12,-47.20925642540944,-47.20287622736105,0.006380198048390184
7,13,-47.20927115618971,-47.20618052186525,0.003090634324458108
7,14,-47.21007640396687,-47.20351695532444,0.006559448642434518
7,15,-47.210187010609935,-47.20355211016496,0.006634900444971947
7,16,-47.21028888889364,-47.201825874520225,0.008463014373418787
7,17,-47.208543345664765,-47.207999699417975,0.0005436462467898195
7,18,-47.208379476722584,-47.20218175601239,0.006197720710190424
7,19,-47.20912244998352,-47.208813814290664,0.00030863569285344283
7,20,-47.20769269110071,-47.20404393170567,0.003648759395041168
7,21,-47.20752345593901,-47.20632470670886,0.0011987492301486213
7,22,-47.20833039925112,-47.20632000293013,0.0020103963209905373
7,23,-47.206952104238354,-47.20946619820237,-0.002514093964016695
7,24,-47.20681296530332,-47.19974914888114,0.007063816422181901
7,25,-47.20763578621631,-47.20601284383403,0.0016229423822764488
7,26,-47.20600577460623,-47.202016953397205,0.003988821209027549
7,27,-47.206141406634956,-47.21241371910461,-0.006272312469654651
7,28,-47.20593208803842,-47.20993116777163,-0.003999079733205235
7,29,-47.20582821121528,-47.20916610950416,-0.003337898288883423
7,30,-47.2055361534192,-47.21578922327569,-0.010253069856489105
7,31,-47.206838991135456,-47.211433254915015,-0.004594263779559071
7,32,-47.20585964572023,-47.21771667909439,-0.01185703337415589
7,33,-47.206208135376194,-47.20683226675157,-0.000624131375374759
7,34,-47.205254480719994,-47.21917032729999,-0.013915846579998004
7,35,-47.2050250354053,-47.21468384047184,-0.009658805066543152
7,36,-47.20508208550762,-47.21525233747713,-0.010170251969512378
7,37,-47.20513749727169,-47.218625093750994,-0.01348759647930109
7,38,-47.20522861890013,-47.221048861978545,-0.015820243078415785
7,39,-47.20567349694344,-47.21766802618068,-0.01199452923724209
7,40,-47.206038191121685,-47.21838876185296,-0.01235057073127166
7,41,-47.2054272472437,-47.217928249052434,-0.01250100180873659
7,42,-47.20599004522006,-47.21857526215678,-0.012585216936720656
7,43,-47.205661669099975,-47.21864977346661,-0.012988104366634445
7,44,-47.2057814849986,-47.21664052772657,-0.010859042727965118
7,45,-47.205998576577414,-47.21752667441709,-0.011528097839672569
7,46,-47.203282025590774,-47.219783262211436,-0.016501236620662496
7,47,-47.201873557071536,-47.219499691475036,-0.017626134403499805
7,48,-47.20171516626387,-47.21691844174556,-0.015203275481695755
7,49,-47.20265192949967,-47.22120836298873,-0.018556433489059998
7,50,-47.20007805860263,-47.215622341012356,-0.015544282409727828
7,51,-47.19991994185525,-47.21555642455847,-0.015636482703222043
7,52,-47.20094295776112,-47.21467455210461,-0.013731594343489917
7,53,-47.19768701820594,-47.212064393955686,-0.014377375749745624
7,54,-3.9760364773706174,-3.9759307698841497,0.00010570748646765438
7,55,-3.459546165640965,-3.454463583494885,0.005082582146080039
7,56,-3.459726075114788,-3.4595176372994043,0.00020843781538371076
7,57,-3.460262580876137,-3.4652384257521307,-0.0049758448759935625
7,58,-2.9474065662556477,-2.942181750383139,0.005224815872508781
7,59,-2.94760121183882,-2.947285289978269,0.00031592186055107163
7,60,-2.94812725924172,-2.953402248337274,-0.005274989095553906
7,61,-2.4319524504293346,-2.431896240249323,5.621018001145117e-05
7,62,-2.417149746937827,-2.411807717326244,0.005342029611582699
7,63,-2.4173533558029714,-2.41709102757178,0.0002623282311913222
7,64,-2.4178757244636007,-2.4232726009669645,-0.0053968765033638455
7,65,-1.9252821638601292,-1.928503445094853,-0.0032212812347238717
7,66,-1.9250053558263707,-1.9205687948711228,0.004436560955247915
7,67,-1.925219691863749,-1.9188514642755556,0.0063682275881933315
7,68,-1.9256566103688337,-1.9319907415652433,-0.006334131196409576
7,69,-1.9260093527121689,-1.930365797317791,-0.004356444605622123
7,70,-1.9256940092804444,-1.9220151842269313,0.003678825053513135
7,71,-1.409650382937547,-1.4133170820381806,-0.0036666991006335525
7,72,-1.4094824796100567,-1.4093903258015479,9.215380850879917e-05
7,73,-1.4098155117534417,-1.405936912308295,0.00387859944514668
7,74,-1.0136901886382665,-1.0080094818127516,0.005680706825514914
7,75,-1.0139255353789882,-1.0135334110561465,0.00039212432284174703
7,76,-1.0143912387084597,-1.0202982634243771,-0.005907024715917419
7,77,-0.8354487879975697,-0.8352651379847931,0.00018365001277664827
7,78,-0.8352561021707837,-0.8319471120718782,0.0033089900989055065
7,79,-0.8356111003997324,-0.44555558936390366,0.39005551103582875
7,80,-0.4435327660899658,-0.4425455140763848,0.0009872520135809637
7,81,-0.4432700270184647,-0.44064600800197246,0.0026240190164922295
7,82,-0.44368660583365166,-0.4283455377033529,0.015341068130298785
7,83,-0.4263160934348541,-0.42133372629606397,0.004982367138790134
7,84,-0.42614585258055165,-0.42053403393544947,0.0056118186451021845
7,85,-0.4263168651675291,-0.4331492799634584,-0.006832414795929331
7,86,-0.4267566647515467,-0.4318166670189981,-0.005060002267451402
7,87,-0.4270241519487626,-0.42502271051586266,0.002001441432899931
7,88,-0.42679927338431944,-0.1655055730943845,0.2612937002899349
7,89,-0.16829748591298052,-0.16866882176955458,-0.0003713358565740621
7,90,-0.1687183049778455,-0.1714798101201333,-0.00276150514228779
7,91,-0.16866359689453483,0.08389059542845549,0.2525541923229903
7,92,0.07712508477098917,0.07156896227653761,-0.00555612249445156
7,93,0.1639925862439622,0.49969754851491743,0.33570496227095525
7,94,0.49969176096249357,0.4966189370224004,-0.0030728239400931723
7,95,0.49937171612873266,0.8660826486139885,0.3667109324852559
7,96,0.4397798921062709,1.1470659863389898,0.7072860942327189
7,97,0.6216985944146906,1.158244640442839,0.5365460460281485
7,98,1.1486269956586652,1.2383942527600975,0.0897672571014323
7,99,1.1489691547631857,1.284350996397892,0.13538184163470635
7,100,1.28726149944473,1.621130593381103,0.3338690939363731
